Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,LinkedIn ID
2022,SMBC NIKKO SECURITIES AMERICA INC,1,0,7,0,52,6844,NY,NEW YORK,10172,SMBC NIKKO SECURITIES AMERICA,
2022,SNOHETTA ARCHITECTURE LANDSCAPE ARCHITECTURE P C,1,0,8,0,54,1232,NY,NEW YORK,10005,SNOHETTA ARCHITECTURE LANDSCAPE ARCHITECTURE P C,
2022,SOCIETE GENERALE,2,0,5,0,52,8875,NY,NEW YORK,10167,SOCIETE GENERALE,
2022,SOFTWARE GUIDANCE ASSISTANCE INC,3,0,12,0,54,591,NY,TARRYTOWN,10591,SOFTWARE GUIDANCE ASSISTANCE,
2022,SONY CORPORATION OF AMERICA,3,0,6,0,33,4734,NY,NEW YORK,10010,SONY CORPORATION OF AMERICA,
2022,SONY MUSIC ENTERTAINMENT,0,0,10,0,51,2344,NY,NEW YORK,10010,SONY MUSIC ENTERTAINMENT,
2022,SOROS FUND MANAGEMENT LLC,2,0,5,0,52,4976,NY,NEW YORK,10019,SOROS FUND MANAGEMENT,
2022,SOTHEBYS INC,3,0,5,0,45,8406,NY,NEW YORK,10021,SOTHEBYS,
2022,SOURCEPOINT TECHNOLOGIES INC,6,0,53,0,54,8798,NY,NEW YORK,10001,SOURCEPOINT TECHNOLOGIES,
2022,SPELLMAN HIGH VOLTAGE ELECTRONICS,1,0,5,0,33,7577,NY,HAUPPAUGE,11788,SPELLMAN HIGH VOLTAGE ELECTRONICS,
2022,SPLINT PHARMA LLC,11,0,8,0,54,7053,NY,NEW YORK,10001,SPLINT PHARMA,
2022,SPOTIFY USA INC,43,1,122,2,51,5431,NY,NEW YORK,10007,SPOTIFY,
2022,SPOTNANA TECHNOLOGY INC,2,0,7,0,56,4335,NY,NEW YORK,10013,SPOTNANA TECHNOLOGY,
2022,SPRINKLR INC,9,0,17,0,54,1485,NY,NEW YORK,10001,SPRINKLR,
2022,SQUAREPOINT OPS LLC,11,0,25,0,52,5364,NY,NEW YORK,10019,SQUAREPOINT OPS,
2022,SQUARESPACE INC,3,0,18,1,54,5811,NY,NEW YORK,10014,SQUARESPACE,
2022,ST LUKE S ROOSEVELT HOSPITAL CTR,18,0,13,0,62,7301,NY,NEW YORK,10029,ST LUKE S ROOSEVELT HOSPITAL CTR,
2022,STANDARD POORS FINANCIAL SERVICES LLC,6,0,73,0,52,348,NY,NEW YORK,10041,STANDARD POORS FINANCIAL SERVICES,
2022,STARR INSURANCE HOLDINGS INC,1,0,9,0,52,4762,NY,NEW YORK,10022,STARR INSURANCE HOLDINGS,
2022,STASH FINANCIAL INC,4,0,16,0,52,7441,NY,NEW YORK,10013,STASH FINANCIAL,
2022,STATE UNIVERSITY OF NEW YORK AT BUFFALO,113,0,141,10,61,3200,NY,FREDONIA,14063,STATE UNIVERSITY OF NEW YORK AT BUFFALO,
2022,STATE UNIVERSITY OF NEW YORK AT BUFFALO,2,0,5,0,62,3200,NY,ALBANY,12229,STATE UNIVERSITY OF NEW YORK AT BUFFALO,
2022,STEPSTONE GROUP LP,4,0,5,0,52,6466,NY,NEW YORK,10017,STEPSTONE GROUP,
2022,SUITUP INCORPORATED,36,1,43,3,61,1399,NY,NEW YORK,10004,SUITUPORPORATED,
2022,SULLIVAN & CROMWELL LLP,14,0,7,0,54,320,NY,NEW YORK,10004,SULLIVAN & CROMWELL LLP,
2022,SUMITOMO MITSUI BANKING CORP,18,0,46,0,52,1820,NY,NEW YORK,10172,SUMITOMO MITSUI BANKING CORP,
2022,SUMITOVANT BIOPHARMA INC,1,0,5,0,32,8458,NY,NEW YORK,10036,SUMITOVANT BIOPHARMA,
2022,SUPERSTRUCTURES ENGINEERING & ARCH,6,0,18,1,54,4821,NY,NEW YORK,10005,SUPERSTRUCTURES ENGINEERING & ARCH,
2022,SUPPLYHOUSE LLC DBA SUPPLYHOUSE CO,3,0,6,0,42,4941,NY,MELVILLE,11747,SUPPLYHOUSE SUPPLYHOUSE CO,
2022,SWISS RE AMERICA HOLDING CORP,1,0,12,0,52,1364,NY,ARMONK,10504,SWISS RE AMERICA HOLDING CORP,
2022,SWISS RE MANAGEMENT US CORPORATION,1,0,6,1,52,2454,NY,ARMONK,10504,SWISS RE MANAGEMENT US CORPORATION,
2022,SYRACUSE UNIVERSITY,29,0,21,2,61,2081,NY,SYRACUSE,13244,SYRACUSE UNIVERSITY,
2022,TAKE TWO INTERACTIVE SOFTWARE INC,5,2,8,1,51,842,NY,NEW YORK,10036,TAKE TWO INTERACTIVE SOFTWARE,
2022,TAPESTRY INC,8,1,26,0,44,2751,NY,NEW YORK,10001,TAPESTRY,
2022,TECHNET LLC,10,0,8,1,54,7982,NY,LYNBROOK,11563,TECHNET,
2022,TELADOC HEALTH INC,29,0,139,5,62,5970,NY,PURCHASE,10577,TELADOC HEALTH,
2022,THE BROOKDALE HOSPITAL MEDICAL CENTER,23,0,18,0,62,1746,NY,BROOKLYN,11211,THE BROOKDALE HOSPITAL MEDICAL CENTER,
2022,THE EXECU SEARCH GROUP LLC,7,0,6,3,56,8939,NY,NEW YORK,10017,THE EXECU SEARCH GROUP,
2022,THE FEINSTEIN INSTITUTES FOR MEDIC,4,0,14,0,62,3595,NY,LAKE SUCCESS,11042,THE FEINSTEIN INSTITUTES FOR MEDIC,
2022,THE GUARDIAN LIFE INSUR CO OF AMER,3,0,90,4,52,3390,NY,NEW YORK,10001,THE GUARDIAN LIFE INSUR CO OF AMER,
2022,THE LIFETIME VALUE CO LLC,6,0,7,0,51,6730,NY,NEW YORK,10018,THE LIFETIME VALUE CO,
2022,THE MARY IMOGENE BASSETT HOSPITAL,12,0,26,1,62,6796,NY,COOPERSTOWN,13326,THE MARY IMOGENE BASSETT HOSPITAL,
2022,THE NEW SCHOOL,0,0,5,0,61,7197,NY,NEW YORK,10011,THE NEW SCHOOL,
2022,THE NEW YORK TIMES COMPANY,4,0,12,0,51,2020,NY,NEW YORK,10018,THE NEW YORK TIMES COMPANY,
2022,THE NPD GROUP,0,0,18,0,54,3555,NY,PORT WASHINGTON,11050,THE NPD GROUP,
2022,THE OGILVY GR LLC-OGILVY & MATHER,7,0,8,0,54,5496,NY,NEW YORK,10010,THE OGILVY GR-OGILVY & MATHER,
2022,THE ROCKEFELLER UNIVERSITY,34,1,17,1,61,4158,NY,NEW YORK,10065,THE ROCKEFELLER UNIVERSITY,
2022,THE SMILIST DENTAL OF NEW JERSEY LLC,6,0,11,2,62,6332,NY,GREAT NECK,11021,THE SMILIST DENTAL OF NEW JERSEY,
2022,THE TORONTO DOMINION BANK,2,0,7,0,52,479,NY,NEW YORK,10017,THE TORONTO DOMINION BANK,
2022,THE VERITAS HEALTHCARE SOLUTIONS L,16,0,13,3,54,7448,NY,NEW YORK,10018,THE VERITAS HEALTHCARE SOLUTIONS L,
2022,THERADYNAMICS REHAB MANAGEMENT LLC,3,0,9,0,62,3371,NY,WOODBURY,11797,THERADYNAMICS REHAB MANAGEMENT,
2022,THOMSON REUTERS HOLDINGS INC,2,0,15,0,51,7995,NY,NEW YORK,10036,THOMSON REUTERS HOLDINGS,
2022,TIFFANY CO,2,0,12,0,44,7680,NY,NEW YORK,10010,TIFFANY CO,
2022,TISHMAN SPEYER PROPERTIES LP,0,0,5,0,53,4404,NY,NEW YORK,10111,TISHMAN SPEYER PROPERTIES,
2022,TMNA SERVICES LLC,1,0,10,0,52,2309,NY,NEW YORK,10020,TMNA SERVICES,
2022,TORY BURCH LLC,0,0,10,0,44,4277,NY,NEW YORK,10011,TORY BURCH,
2022,TOWER RESEARCH CAPITAL LLC,12,0,17,0,52,4895,NY,NEW YORK,10013,TOWER RESEARCH CAPITAL,
2022,TRANSPERFECT TRANSLATIONS INTL INC,6,0,7,0,54,6771,NY,NEW YORK,10001,TRANSPERFECT TRANSLATIONS INTL,
2022,TRAVELERS INDEMNITY COMPANY,8,0,25,1,52,6050,NY,NEW YORK,10017,TRAVELERS INDEMNITY COMPANY,
2022,TREMOR VIDEO INC,3,0,9,0,54,3262,NY,NEW YORK,10036,TREMOR VIDEO,
2022,TRENMOR LLC DBA LINESIGHT,27,0,8,1,23,8109,NY,NEW YORK,10017,TRENMOR LINESIGHT,
2022,TWO SIGMA INVESTMENTS LP,30,0,80,0,52,1471,NY,NEW YORK,10013,TWO SIGMA INVESTMENTS,
2022,UNION COLLEGE,2,0,5,0,61,8580,NY,SCHENECTADY,12308,UNION COLLEGE,
2022,UNITED HEALTH SERVICES HOSPITALS INC,16,0,14,0,62,5049,NY,BINGHAMTON,13903,UNITED HEALTH SERVICES HOSPITALS,
2022,UNITED NATIONS FEDERAL CREDIT,0,0,7,0,52,8594,NY,LONG ISLAND CITY,11101,UNITEDTIONS FEDERAL CREDIT,
2022,UNIV OF VERMONT HEALTH NETWORK ALI,2,1,9,0,62,6515,NY,MALONE,12953,UNIV OF VERMONT HEALTH NETWORK ALI,
2022,UNIVERSAL CABLE HOLDINGS INC,3,0,16,0,51,7867,NY,LONG ISLAND CITY,11101,UNIVERSAL CABLE HOLDINGS,
2022,UNIVERSAL MCCANN WORLDWIDE INC,4,0,10,0,54,6458,NY,NEW YORK,10001,UNIVERSAL MCCANN WORLDWIDE,
2022,UNIVERSITY OF ROCHESTER,49,0,39,1,61,3209,NY,ROCHESTER,14627,UNIVERSITY OF ROCHESTER,
2022,UNIVERSITY RADIOLOGY ASSOCIATES LL,5,0,7,1,62,4711,NY,SYRACUSE,13202,UNIVERSITY RADIOLOGY ASSOCIATES LL,
2022,UNQORK INC,3,0,13,0,51,6205,NY,NEW YORK,10003,UNQORK,
2022,UPDATER INC,0,0,5,0,51,2417,NY,NEW YORK,10003,UPDATER,
2022,VAIKA INC,8,0,9,0,54,1460,NY,EAST AURORA,14052,VAIKA,
2022,VIDMOB INC,7,0,33,1,51,335,NY,NEW YORK,10011,VIDMOB,
2022,VIEW THE SPACE INC DBA VTS,3,0,33,3,54,3863,NY,NEW YORK,10018,VIEW THE SPACE VTS,
2022,VIMEO COM INC,2,0,10,1,51,6886,NY,NEW YORK,10011,VIMEO COM,
2022,VINSON & ELKINS LLP,7,1,5,1,54,3015,NY,NEW YORK,10036,VINSON & ELKINS LLP,
2022,VIRTU FINANCIAL OPERATING LLC,6,0,19,0,52,1621,NY,NEW YORK,10006,VIRTU FINANCIAL OPERATING,
2022,VISITING NURSE SERVICE OF NEW YORK,2,0,6,0,62,9926,NY,NEW YORK,10017,VISITING NURSE SERVICE OF NEW YORK,
2022,VITECH SYSTEMS GROUP SUB LLC,22,0,32,0,54,5492,NY,NEW YORK,10016,VITECH SYSTEMS GROUP SUB,
2022,VOICE OF THE KIDS INC,4,1,12,0,54,1028,NY,SPRING VALLEY,10977,VOICE OF THE KIDS,
2022,VOYA RETIREMENT INSURANCE,4,0,8,0,52,4708,NY,NEW YORK,10169,VOYA RETIREMENT INSURANCE,
2022,VOYA SERVICES COMPANY,0,0,29,0,52,7217,NY,NEW YORK,10169,VOYA SERVICES COMPANY,
2022,VOYAGER DIGITAL LLC,0,0,5,0,52,7687,NY,NEW YORK,10003,VOYAGER DIGITAL,
2022,WARSHAW GROUP INC DBA INTELLIS LABS,79,0,256,2,54,6041,NY,NEW YORK,10020,WARSHAW GROUP INTELLIS LABS,
2022,WAVEMAKER GLOBAL LLC,1,0,6,0,54,2556,NY,NEW YORK,10007,WAVEMAKER GLOBAL,
2022,WE WORK MANAGEMENT LLC,3,0,31,0,53,9551,NY,NEW YORK,10022,WE WORK MANAGEMENT,
2022,WEALTHSMART INC,4,0,9,0,54,8664,NY,NEW YORK,10010,WEALTHSMART,
2022,WEBMD LLC,3,0,18,0,51,2173,NY,NEW YORK,10014,WEBMD,
2022,WEI WEI & CO LLP,8,0,6,1,54,4561,NY,FLUSHING,11354,WEI WEI & CO LLP,
2022,WEILL CORNELL MEDICAL COLLEGE,61,1,103,4,61,3978,NY,NEW YORK,10022,WEILL CORNELL MEDICAL COLLEGE,
2022,WESTCHESTER COUNTY HEALTH CARE COR,9,0,13,2,62,4321,NY,VALHALLA,10595,WESTCHESTER COUNTY HEALTH CARE COR,
2022,WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES P C,1,0,15,0,62,9927,NY,VALHALLA,10595,WESTCHESTER MEDICAL CENTER ADVANCED PHYSICIAN SERVICES P C,
2022,WHEELS UP PARTNERS LLC,0,0,12,0,48,8474,NY,NEW YORK,10001,WHEELS UP PARTNERS,
2022,WHITE & CASE LLP,41,2,40,0,54,5970,NY,NEW YORK,10020,WHITE & CASE LLP,
2022,WING YU NG CPA PLLC,7,0,20,1,54,9318,NY,NEW YORK,10038,WING YU NG CPA PLLC,
2022,WNS NORTH AMERICA INC,4,0,6,0,51,6780,NY,NEW YORK,10022,WNS NORTH AMERICA,
2022,WORKFUSION INC,9,0,19,0,54,8571,NY,NEW YORK,10005,WORKFUSION,
2022,WORLD EDUCATION SERVICES INC,0,0,6,0,61,6384,NY,NEW YORK,10004,WORLD EDUCATION SERVICES,
2022,WSP USA BUILDINGS INC,4,0,8,0,54,785,NY,NEW YORK,10119,WSP BUILDINGS,
2022,WW INTERNATIONAL INC,2,0,24,0,81,273,NY,NEW YORK,10010,WW INTERNATIONAL,
2022,XANDR INC,1,0,14,0,51,4849,NY,NEW YORK,10010,XANDR,
2022,XEROX CORPORATION,2,0,7,0,33,8020,NY,WEBSTER,14580,XEROX CORPORATION,
2022,YEXT INC,4,0,11,0,51,9722,NY,NEW YORK,10011,YEXT,
2022,YIELDMO INC,0,0,6,1,51,6986,NY,NEW YORK,10011,YIELDMO,
2022,ZIFF DAVIS LLC,1,0,13,0,51,9589,NY,NEW YORK,10011,ZIFF DAVIS,
2022,ZOCDOC INC,1,0,14,0,51,1827,NY,NEW YORK,10012,ZOCDOC,
2022,ABB ENTERPRISE SOFTWARE INC DBA HI,14,0,44,0,22,3443,NC,RALEIGH,27606,ABB ENTERPRISE SOFTWARE HI,
2022,ABB INC,16,0,36,1,33,18,NC,CARY,27511,ABB,
2022,ACCUPATH DIAGNOSTIC LABORATORIES I,11,0,13,0,62,1972,NC,BURLINGTON,27215,ACCUPATH DIAGNOSTIC LABORATORIES I,
2022,ADDEPTO IT SOLUTIONS LLC,15,6,15,4,54,9649,NC,CHARLOTTE,28262,ADDEPTO IT SOLUTIONS,
2022,ADVANCE AUTO BUSINESS SUPPORT LLC,2,0,10,0,44,9361,NC,RALEIGH,27609,ADVANCE AUTO BUSINESS SUPPORT,
2022,ALLSCRIPTS MANAGED SERVICES LLC,1,0,10,0,54,7232,NC,RALEIGH,27609,ALLSCRIPTS MANAGED SERVICES,
2022,AMERICAN TIRE DISTRIBUTORS INC,0,0,13,0,42,4594,NC,HUNTERSVILLE,28078,AMERICAN TIRE DISTRIBUTORS,
2022,APEX ANALYTIX LLC,2,0,11,0,54,9998,NC,GREENSBORO,27410,APEX ANALYTIX,
2022,ARCH US MI SERVICES INC,0,0,17,0,52,257,NC,GREENSBORO,27401,ARCH US MI SERVICES,
2022,ARROW INTERNATIONAL LLC,0,0,8,0,33,9991,NC,MORRISVILLE,27560,ARROW INTERNATIONAL,
2022,ASKLEPIOS BIOPHARMACEUTICAL INC,0,0,5,0,32,7834,NC,DURHAM,27709,ASKLEPIOS BIOPHARMACEUTICAL,
2022,AVIDXCHANGE INC,0,0,6,0,33,3588,NC,CHARLOTTE,28206,AVIDXCHANGE,
2022,AVIDXCHANGE INC,0,0,7,0,51,3588,NC,CHARLOTTE,28206,AVIDXCHANGE,
2022,BAKER AND TAYLOR LLC,0,0,6,0,45,9974,NC,CHARLOTTE,28217,BAKER AND TAYLOR,
2022,BANDWIDTH INC,0,0,13,0,51,2657,NC,RALEIGH,27606,BANDWIDTH,
2022,BANK OF AMERICA NA,60,1,630,5,52,7665,NC,CHARLOTTE,28255,BANK OF AMERICA,
2022,BARINGS LLC,2,0,7,0,52,4477,NC,CHARLOTTE,28202,BARINGS,
2022,BELK INC,0,0,28,0,45,8574,NC,CHARLOTTE,28217,BELK,
2022,BIRGHTREE HOME HEALTH & HOSPICE LLC,4,0,10,0,54,365,NC,MORRISVILLE,27560,BIRGHTREE HOME HEALTH & HOSPICE,
2022,BIZDIAL LLC,18,1,7,0,54,8854,NC,KERNERSVILLE,27284,BIZDIAL,
2022,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,0,0,5,0,52,4904,NC,DURHAM,27707,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,
2022,BOFA SECURITIES INC,91,0,175,1,52,1463,NC,CHARLOTTE,28255,BOFA SECURITIES,
2022,BRIMMA TECH INC,5,0,10,0,54,1758,NC,WAKE FOREST,27587,BRIMMA TECH,
2022,COLUMBIA SPORTSWEAR COMPANY,0,0,10,0,31,8284,NC,CANDOR,27229,COLUMBIA SPORTSWEAR COMPANY,
2022,COMMSCOPE TECHNOLOGIES LLC,2,0,13,0,33,2797,NC,HICKORY,28602,COMMSCOPE TECHNOLOGIES,
2022,CONCENTRIX CORPORATION,8,0,8,1,33,305,NC,RALEIGH,27614,CONCENTRIX CORPORATION,
2022,CONTROL INFOTECH INC,19,0,6,0,54,7743,NC,MORRISVILLE,27560,CONTROL INFOTECH,
2022,CUMBERLAND COUNTY HOSPITAL SYSTEM,2,0,19,0,62,5796,NC,FAYETTEVILLE,28304,CUMBERLAND COUNTY HOSPITAL SYSTEM,
2022,DB GLOBAL TECHNOLOGY INC,3,0,122,1,52,9518,NC,CARY,27513,DB GLOBAL TECHNOLOGY,
2022,DIGITAL TURBINE INC,1,0,8,0,51,7658,NC,DURHAM,27701,DIGITAL TURBINE,
2022,DUKE UNIVERSITY HEALTH SYSTEM INC,10,0,10,0,61,36,NC,DURHAM,27708,DUKE UNIVERSITY HEALTH SYSTEM,
2022,DUKE UNIVERSITY UNIV MED CTR AFFIL,104,3,91,4,61,2129,NC,DURHAM,27708,DUKE UNIVERSITY UNIV MED CTR AFFIL,
2022,DYNAPAR CORP DBA SPECIALTY PRODUCT,0,0,5,0,33,1566,NC,ELIZABETHTOWN,28337,DYNAPAR CORP SPECIALTY PRODUCT,
2022,E-EMPHASYS TECHNOLOGIES INC,4,0,8,0,54,1625,NC,CARY,27513,E-EMPHASYS TECHNOLOGIES,
2022,EAST CAROLINA UNIVERSITY,8,0,19,1,61,403,NC,GREENVILLE,27858,EAST CAROLINA UNIVERSITY,
2022,EIDIKO SYSTEMS INTEGRATORS LLC,1,0,5,0,54,1755,NC,CHARLOTTE,28273,EIDIKO SYSTEMS INTEGRATORS,
2022,ELECTROLUX HOME PRODUCTS INC,0,2,21,1,33,4736,NC,CHARLOTTE,28262,ELECTROLUX HOME PRODUCTS,
2022,ELEVATION LLC,1,0,6,0,52,1785,NC,CHARLOTTE,28211,ELEVATION,
2022,ELIZABETH CITY STATE UNIV,2,0,5,0,61,7680,NC,ELIZABETH CITY,27909,ELIZABETH CITY STATE UNIV,
2022,FIRST CITIZENS BANK AND TRUST CO,1,0,52,0,52,3230,NC,RALEIGH,27609,FIRST CITIZENS BANK AND TRUST CO,
2022,GLOBAL SOFTWARE LLC D/B/A INSIGHTSOFTWARE.COM,1,0,7,0,51,4603,NC,RALEIGH,27615,GLOBAL SOFTWARE D/B/A INSIGHTSOFTWARE.COM,
2022,GXO LOGISTICS CORPORATE SERVICES INC,5,0,39,0,54,4859,NC,CHARLOTTE,28277,GXO LOGISTICS CORPORATE SERVICES,
2022,HANESBRANDS INC,0,0,5,0,31,2316,NC,WINSTON SALEM,27105,HANESBRANDS,
2022,HATCH INC,10,1,18,0,61,5445,NC,WINSTON SALEM,27101,HATCH,
2022,HIGHPOINT SOLUTIONS LLC,1,0,6,3,32,442,NC,DURHAM,27703,HIGHPOINT SOLUTIONS,
2022,IBM CORPORATION,1237,19,1834,21,54,1985,NC,DURHAM,27706,IBM CORPORATION,
2022,ICLOUDNOW LLC,0,0,6,0,54,9984,NC,MORRISVILLE,27560,ICLOUDNOW,
2022,INDUSTRIAL CONNECTIONS & SOLNS LLC,0,0,6,0,33,1168,NC,CARY,27511,INDUSTRIAL CONNECTIONS & SOLNS,
2022,IQVIA INC,37,1,91,2,54,6026,NC,DURHAM,27703,IQVIA,
2022,IQVIA RDS INC,8,0,69,0,32,3952,NC,DURHAM,27703,IQVIA RDS,
2022,IT VISION INC,1,1,8,0,54,5195,NC,CARY,27513,IT VISION,
2022,KBI BIOPHARMA INC,5,0,13,2,54,8312,NC,DURHAM,27704,KBI BIOPHARMA,
2022,KONTOOR SERVICES LLC,1,0,5,0,31,4466,NC,GREENSBORO,27401,KONTOOR SERVICES,
2022,LABORATORY CORP OF AMERICA HOLDING,7,0,71,0,62,7370,NC,DURHAM,27709,LABORATORY CORP OF AMERICA HOLDING,
2022,LENOVO UNITED STATES INC,15,0,43,2,33,9153,NC,MORRISVILLE,27560,LENOVO UNITED STATES,
2022,LOWES COMPANIES INC,18,0,322,3,44,8072,NC,MOORESVILLE,28117,LOWES COMPANIES,
2022,MACK TRUCKS INC,4,0,11,0,33,2040,NC,GREENSBORO,27409,MACK TRUCKS,
2022,MERRILL LYNCH,2,0,58,0,52,4085,NC,CHARLOTTE,28255,MERRILL LYNCH,
2022,MIDREX TECHNOLOGIES INC,0,0,6,0,54,1274,NC,CHARLOTTE,28202,MIDREX TECHNOLOGIES,
2022,NC A AND T STATE UNIVERSITY,6,0,7,0,61,7,NC,GREENSBORO,27411,NC A AND T STATE UNIVERSITY,
2022,NC HEALTH AFFILIATES LLC,2,0,40,0,52,4944,NC,DURHAM,27707,NC HEALTH AFFILIATES,
2022,NC STATE UNIVERSITY,55,0,58,1,61,756,NC,RALEIGH,27695,NC STATE UNIVERSITY,
2022,NEO PRISM SOLUTIONS LLC,16,2,41,1,54,7182,NC,CHARLOTTE,28226,NEO PRISM SOLUTIONS,
2022,NOVANT HEALTH INC,1,0,5,0,62,6950,NC,CHARLOTTE,28207,NOVANT HEALTH,
2022,NTECH INTERNATIONAL LLC,7,0,6,0,54,4596,NC,CHARLOTTE,28277,NTECH INTERNATIONAL,
2022,OLD DOMINION FREIGHT LINE INC,0,0,9,0,42,1714,NC,THOMASVILLE,27360,OLD DOMINION FREIGHT LINE,
2022,PARKER HANNIFIN CORPORATION,2,0,21,0,33,1060,NC,CARY,27511,PARKER HANNIFIN CORPORATION,
2022,PAYMENTUS GROUP INC,0,0,11,0,52,9342,NC,CHARLOTTE,28277,PAYMENTUS GROUP,
2022,PHARMACEUTICAL RESEARCH ASSOCS INC,1,0,16,1,99,4111,NC,RALEIGH,27612,PHARMACEUTICAL RESEARCH ASSOCS,
2022,PINNACLE TEK LLC,1,0,6,0,54,6413,NC,DURHAM,27713,PINNACLE TEK,
2022,PMAB LLC,5,1,15,1,54,4994,NC,CHARLOTTE,28217,PMAB,
2022,PREMIER RESEARCH INTERNATIONAL LLC,3,0,12,0,54,1486,NC,MORRISVILLE,27560,PREMIER RESEARCH INTERNATIONAL,
2022,RAILINC,0,0,7,1,51,1600,NC,CARY,27513,RAILINC,
2022,ROYAL APPLIANCE MFG CO,1,0,6,0,33,353,NC,CHARLOTTE,28262,ROYAL APPLIANCE MFG CO,
2022,SCOR GLOBAL LIFE AMERICAS REINSURA,2,0,10,0,52,48,NC,CHARLOTTE,28280,SCOR GLOBAL LIFE AMERICAS REINSURA,
2022,SCOTLAND COUNTY SCHOOLS,3,0,8,0,61,5686,NC,LAURINBURG,28352,SCOTLAND COUNTY SCHOOLS,
2022,SEALED AIR CORPORATION,1,0,14,0,32,2767,NC,CHARLOTTE,28208,SEALED AIR CORPORATION,
2022,SMARTINT TECHNOLOGIES LLC,23,1,6,0,54,3503,NC,MORRISVILLE,27560,SMARTINT TECHNOLOGIES,
2022,SWIFT SOLUTIONS INC,2,0,16,1,54,50,NC,CARY,27513,SWIFT SOLUTIONS,
2022,SYNGENTA CROP PROTECTION LLC,5,0,13,1,54,1572,NC,GREENSBORO,27409,SYNGENTA CROP PROTECTION,
2022,TELEFLEX MEDICAL INC,1,0,7,0,33,7330,NC,MORRISVILLE,27560,TELEFLEX MEDICAL,
2022,TOSHIBA GLOBAL COMMERCE SOLNS INC,3,0,58,0,44,6414,NC,DURHAM,27703,TOSHIBA GLOBAL COMMERCE SOLNS,
2022,TRANE TECHNOLOGIES COMPANY LLC,11,0,22,0,33,6640,NC,DAVIDSON,28036,TRANE TECHNOLOGIES COMPANY,
2022,TRIBIS INC,3,1,12,0,54,6432,NC,CHARLOTTE,28277,TRIBIS,
2022,TRILLIANT NETWORKS INC,2,0,6,0,54,3462,NC,CARY,27513,TRILLIANT NETWORKS,
2022,TRUIST BANK,33,0,205,2,52,9887,NC,CHARLOTTE,28202,TRUIST BANK,
2022,TSG CONSULTING LLC,9,0,9,0,54,8988,NC,RALEIGH,27606,TSG CONSULTING,
2022,UNIV OF NC AT CHAPEL HILL,64,0,77,2,61,1393,NC,CHAPEL HILL,27599,UNIV OF NC AT CHAPEL HILL,
2022,UNIVERSITY OF NORTH CAROLINA WILMI,12,0,7,0,61,8660,NC,WILMINGTON,28403,UNIVERSITY OF NORTH CAROLINA WILMI,
2022,VANCE COUNTY SCHOOLS,10,0,5,0,61,1124,NC,HENDERSON,27536,VANCE COUNTY SCHOOLS,
2022,VELOS LLC,6,0,5,0,54,7424,NC,CARY,27513,VELOS,
2022,VEOLIA WATER TECHNOLOGIES INC,0,0,8,0,22,4257,NC,CARY,27513,VEOLIA WATER TECHNOLOGIES,
2022,VF SERVICES LLC,1,0,21,0,31,8762,NC,GREENSBORO,27408,VF SERVICES,
2022,WAKE FOREST UNIV BAPTIST MED CTR,10,0,6,0,61,238,NC,WINSTON SALEM,27157,WAKE FOREST UNIV BAPTIST MED CTR,
2022,WAKE FOREST UNIV HEALTH SCIENCES,18,0,19,2,61,9199,NC,WINSTON SALEM,27157,WAKE FOREST UNIV HEALTH SCIENCES,
2022,WAKE FOREST UNIVERSITY,12,0,6,0,61,2138,NC,WINSTON SALEM,27109,WAKE FOREST UNIVERSITY,
2022,WEB GEO SOLUTIONS LLC,8,0,7,0,54,7008,NC,APEX,27502,WEB GEO SOLUTIONS,
2022,WESTERN CAROLINA UNIVERSITY,2,0,9,0,61,1440,NC,CULLOWHEE,28723,WESTERN CAROLINA UNIVERSITY,
2022,XPO ENTERPRISE SERVICES LLC,1,0,21,1,54,1825,NC,CHARLOTTE,28277,XPO ENTERPRISE SERVICES,
2022,XPO LOGISTICS MANAGED TRANSPORTATI,2,0,11,0,54,8160,NC,CHARLOTTE,28277,XPO LOGISTICS MANAGED TRANSPORTATI,
2022,XPO NAT SOLUTIONS LLC,0,0,17,0,48,8974,NC,CHARLOTTE,28277,XPOT SOLUTIONS,
2022,ZELECLOUD LLC,11,0,17,0,54,4696,NC,RALEIGH,27601,ZELECLOUD,
2022,ALTRU HEALTH SYSTEM,2,0,6,0,62,462,ND,GRAND FORKS,58201,ALTRU HEALTH SYSTEM,
2022,INNOVIS HEALTH LLC D/B/A ESSENTIA,2,0,6,0,62,5213,ND,FARGO,58103,INNOVIS HEALTH D/B/A ESSENTIA,
2022,NORTH DAKOTA STATE UNIVERSITY,22,0,13,0,61,2439,ND,FARGO,58108,NORTH DAKOTA STATE UNIVERSITY,
2022,ABERCROMBIE & FITCH MANAGEMENT CO,0,0,25,0,44,8829,OH,NEW ALBANY,43054,ABERCROMBIE & FITCH MANAGEMENT CO,
2022,ADS ALLIANCE DATA SYSTEMS INC,3,0,14,0,54,3498,OH,COLUMBUS,43219,ADS ALLIANCE DATA SYSTEMS,
2022,ADVANTAGE TECHNICAL RESOURCING INC,2,0,7,1,56,6944,OH,CINCINNATI,45202,ADVANTAGE TECHNICAL RESOURCING,
